"","X1","blue_band_sf_mean","blue_band_sf_sd","green_band_sf_mean","green_band_sf_sd","red_band_sf_mean","red_band_sf_sd","nearinf_band_sf_mean","nearinf_sf_sd","shinf_band_sf_mean","shinf_sf_sd","shinf2_band_sf_mean","shinf2_sf_sd","bright_band_sf_mean","bright_sf_sd","npv","pv","bs"
"1025",1025,0.0229888888888889,0.0033560706006494,0.0332333333333333,0.0049696858832101,0.0276,0.00510990323891863,0.313066666666667,0.0260371102680599,0.116244444444444,0.0200077824364593,0.0398222222222222,0.00913695521589571,0.284711111111111,0.000260104442474582,0.16569047879863,0.929129432349949,0.00113906
"1026",1026,0.0814555555555555,0.00277813331058065,0.108566666666667,0.00185951009079751,0.133955555555555,0.00178394762697851,0.202177777777778,0.00279037145188638,0.325288888888889,0.00682811905846336,0.245366666666667,0.00706477962226078,0.310266666666667,0.000188561808316413,0.72572,0.005,0.26928
"1027",1027,0.121055555555556,0.00453874948786337,0.191033333333333,0.00901566537878499,0.2708,0.0124337354716022,0.336244444444444,0.0115022810405504,1.17932222222222,0.734053412797397,0.431877777777778,0.0142373357196864,0.304122222222222,0.000248451997492572,0.224,0,0.777
"1028",1028,0.0528888888888889,0.00453221663806146,0.0864888888888889,0.00519218310849096,0.119911111111111,0.0073844347477115,0.198555555555556,0.0102983397918858,0.309522222222222,0.0172023110706915,0.226033333333333,0.0133667913543644,0.305866666666667,0.000377123616632825,0.781426748466258,0.118205434782609,0.1237985
"1029",1029,0.0682666666666667,0.00207417989148054,0.1383,0.00557135531087365,0.241722222222222,0.0087070568796907,0.308044444444444,0.00554719370715438,0.463477777777778,0.0109198878482007,0.395555555555555,0.0101342226705252,0.288666666666667,0.000188561808316413,0.16125,0.0398,0.79895
"1030",1030,0.0467555555555555,0.00290482782473558,0.0762777777777778,0.00537975170384863,0.0949777777777778,0.00885610621458161,0.229377777777778,0.0079219495044221,0.249666666666667,0.0160075676547757,0.172811111111111,0.0205028152237385,0.293455555555556,0.000157134840269531,0.469239,0.311641,0.21912
"1031",1031,0.0596111111111111,0.002589484909932,0.0898555555555555,0.00286787227017252,0.117333333333333,0.00469515116310907,0.221622222222222,0.00417153789327846,0.3301,0.0101605992824133,0.260866666666667,0.0124705876186953,0.303733333333333,0.000408248290463863,0.397918,0.382158,0.220818
"1032",1032,0.0423,0.00235843639350783,0.0650222222222222,0.00232846052040005,0.0728222222222222,0.0028689052413684,0.1774,0.00446168876846723,0.231366666666667,0.00345703790999045,0.145477777777778,0.00342467444609394,0.301222222222222,0.000248451997492572,0.4403125,0.550235,0.0094525
"1033",1033,0.0515555555555555,0.0014758132305132,0.0599888888888889,0.00238953479640075,0.0684222222222222,0.00288897435771013,0.124377777777778,0.00752311663811068,0.183633333333333,0.00622021793115893,0.140166666666667,0.00645806988709991,0.284888888888889,3.142696816981e-05,0.509375844714459,0.0453340382766706,0.4566004
"1034",1034,0.0592333333333333,0.00434690183412917,0.0745222222222222,0.00683857973847689,0.0887,0.00725656790623348,0.199933333333333,0.0151104820130486,0.236866666666667,0.0171677345946141,0.153166666666667,0.0119481286307847,0.286733333333333,0.000298142396999972,0.599222294883721,0.233425584,0.182491656
"1035",1035,0.0681333333333333,0.00325951598315524,0.150944444444444,0.0046795325291486,0.252522222222222,0.0154862503730658,0.308188888888889,0.0173174571166688,0.417311111111111,0.024482803236578,0.337533333333333,0.0272116804985572,0.2929,0,0.347,0,0.652
"1036",1036,0.0262666666666667,0.00167663684532791,0.0489444444444444,0.00214895897851909,0.0616222222222222,0.00515596262760737,0.232022222222222,0.00812017758122405,0.178644444444444,0.0118559043997413,0.0899333333333333,0.00832559640839955,0.292611111111111,3.142696816981e-05,0.508288134846029,0.516198689784946,0.035169
"1037",1037,0.0189777777777778,0.00247869938017581,0.0435888888888889,0.00268180886071924,0.0472666666666667,0.00481109828071166,0.271111111111111,0.0156767658544204,0.113566666666667,0.0136271787248865,0.0544222222222222,0.00996758945313122,0.292122222222222,0.000198761597990726,0.923895325573192,0.736594158024691,0.0231084
"1038",1038,0.0546333333333333,0.00576387215526353,0.0887888888888889,0.00923164177579174,0.130277777777778,0.0150599378615937,0.216577777777778,0.0165514536305409,0.295911111111111,0.0207366259145743,0.237077777777778,0.0175937980093855,0.294233333333333,0.000115470053837925,0.447035169330254,0.140041546262189,0.42274656
"1039",1039,0.0413111111111111,0.00270408926728246,0.0697888888888889,0.00605685001455093,0.0869555555555555,0.00929433652059277,0.207644444444444,0.0308941602216741,0.236344444444444,0.0277074442909447,0.176177777777778,0.0264501114376051,0.294722222222222,0.000248451997492572,0.17917377615993,0.440664077352056,0.379336962
"1040",1040,0.0689,0.00378916584194698,0.128522222222222,0.00788102894830054,0.187522222222222,0.011004824979958,0.311244444444444,0.015330152649172,0.369222222222222,0.0185220455900395,0.283866666666667,0.0133340833122408,0.2941,0.000176383420737639,0.25922,0.259229,0.481551
"1041",1041,0.04,0.00446392950959877,0.0800666666666667,0.0101875741306096,0.1016,0.0154700427349837,0.203566666666667,0.0124272996977532,0.230055555555555,0.0243738070300026,0.170055555555556,0.0202857427279529,0.293855555555556,4.96903995185064e-05,0.431701,0.335001,0.232301
"1042",1042,0.0802666666666667,0.00573662696093174,0.149355555555555,0.0091735260531006,0.220033333333333,0.0121828659281067,0.3007,0.00985054990004788,0.414122222222222,0.0142710100691948,0.345955555555555,0.0130580848613767,0.294277777777778,0.000113311544730271,0.145142,0.1024,0.752458
"1043",1043,0.0837111111111111,0.0120381287254239,0.156511111111111,0.0199669974621704,0.217766666666667,0.0293826101253408,0.306577777777778,0.0177445314128529,0.389033333333333,0.0435998216102365,0.313555555555555,0.0358587696111383,0.293811111111111,0.000128620410059608,0.085751,0.11964,0.794609
"1044",1044,0.0511,0.00485340659285368,0.0980777777777778,0.0043486339560776,0.139233333333333,0.00946631454744195,0.241611111111111,0.010506870180394,0.2809,0.0126752602427809,0.208755555555555,0.0131675620886338,0.293733333333333,6.66666666666667e-05,0.190363605154639,0.243226147687564,0.566577
"1045",1045,0.0446555555555555,0.0111702094987925,0.0837444444444444,0.0176319225088481,0.107344444444444,0.0224323234597415,0.188077777777778,0.033300142735022,0.232933333333333,0.0502059757399455,0.180877777777778,0.0419926918979899,0.2935,0.000115470053837925,0.294072101594238,0.14788467073073,0.562681979
"1046",1046,0.0566666666666667,0.00311234102672999,0.108288888888889,0.00594464174127406,0.153511111111111,0.0118288202139656,0.251888888888889,0.0197448977625694,0.347744444444444,0.0304247016277203,0.275833333333333,0.0205650728717946,0.295366666666667,4.71404520791032e-05,0.313059658146341,0.133708021352056,0.552330024
"1047",1047,0.0514777777777778,0.0068840843460805,0.107877777777778,0.010868893205206,0.157122222222222,0.0185215056850005,0.266788888888889,0.0277499727505149,0.300788888888889,0.0363118114987533,0.196088888888889,0.0216887807374352,0.294411111111111,0.000477131345642909,0.103,0.237,0.66
"1048",1048,0.0564888888888889,0.00377990136392311,0.117244444444444,0.00477449499624155,0.1669,0.00551140232205521,0.289511111111111,0.0110021658922684,0.3199,0.00917036289115952,0.203944444444444,0.00897144991516136,0.295211111111111,0.000328107179127511,0.086,0.18,0.733
"1049",1049,0.0510666666666667,0.00461856158463987,0.0966666666666666,0.00801858951298654,0.132566666666667,0.0121333333333333,0.226688888888889,0.0164648746963173,0.281733333333333,0.0154563183772132,0.212188888888889,0.0134052597011143,0.293822222222222,4.15739709199049e-05,0.236436126382519,0.276356285417925,0.48749246
"1050",1050,0.0546666666666667,0.00235135894513979,0.101333333333333,0.00268245327183076,0.140688888888889,0.00541550129913997,0.229,0.00483919185172254,0.303844444444444,0.0124601686372672,0.228577777777778,0.0116041925160958,0.293211111111111,0.000152347880033063,0.19,0.21,0.6
"1051",1051,0.0743888888888889,0.00270038863229577,0.134444444444444,0.00318263032764864,0.196411111111111,0.00371227526650706,0.2943,0.0052238768064426,0.394855555555556,0.00770109820611529,0.298366666666667,0.00698013053045731,0.294666666666667,0.000156347191994114,0.14,0.17,0.69
"1052",1052,0.0561777777777778,0.00141403895732736,0.0979,0.00244313096024116,0.141322222222222,0.00649662780521607,0.228488888888889,0.00436410725106115,0.3095,0.00804404541674565,0.236666666666667,0.00979421598019294,0.293644444444444,0.000116534316471243,0.266019890285714,0.179480457025853,0.556584336
"1053",1053,0.0557222222222222,0.00496493879961783,0.112577777777778,0.00783805216417928,0.159166666666667,0.0174028733259769,0.304733333333333,0.0154946585778598,0.320044444444444,0.0254018858053716,0.244211111111111,0.021330127073875,0.292711111111111,0.000317785547702136,0.2961,0.345619,0.359268
"1054",1054,0.0516111111111111,0.00313880530862177,0.102711111111111,0.0037411954252452,0.1458,0.00970555396552808,0.284333333333333,0.0104942312195267,0.319077777777778,0.012070144782136,0.239566666666667,0.0125499003980111,0.2939,4.71404520791032e-05,0.38214,0.34363,0.27423
"1055",1055,0.0577666666666667,0.00724430811050993,0.112944444444444,0.0167444260119341,0.189333333333333,0.0347751827217821,0.255655555555555,0.0360246246371411,0.306166666666667,0.0467171631558824,0.240622222222222,0.040273116971713,0.293711111111111,0.000136986977870614,0.103,0.087,0.81
"1056",1056,0.0483555555555555,0.0054648596832878,0.106566666666667,0.00890056178002265,0.147211111111111,0.016981325981759,0.333533333333333,0.0104628443126671,0.301311111111111,0.0345551554103307,0.216877777777778,0.0296575183564257,0.293488888888889,0.000144871164585456,0.258223,0.22234,0.517443
"1057",1057,0.0761111111111111,0.00211998136493094,0.103744444444444,0.00196588182707518,0.134544444444444,0.00229449152494065,0.204722222222222,0.00200487061249244,0.279533333333333,0.00373928097663471,0.193266666666667,0.00191601438175999,0.3039,0,0.655,0.19,0.155
"1058",1058,0.0818555555555555,0.00105104298581193,0.116055555555556,0.00177207418399457,0.157177777777778,0.00187010265777517,0.236477777777778,0.00354174400786961,0.382855555555555,0.00377067960603389,0.276033333333333,0.00861742420912421,0.3044,0,0.726188978936299,0.0568411122166499,0.220910952
"1059",1059,0.0452111111111111,0.00391477101485713,0.0664555555555556,0.00440835346211183,0.0787111111111111,0.00641949192251303,0.217866666666667,0.00688153729595034,0.230055555555556,0.0136522778816587,0.153444444444444,0.0138181934107105,0.308466666666667,0.000402768199119819,0.488730789699571,0.560892742606791,0.075958
"1060",1060,0.0982222222222222,0.0156463540501207,0.141788888888889,0.0215339238538453,0.170055555555555,0.0258155470431251,0.303388888888889,0.0227300312579561,0.326222222222222,0.0349838622408096,0.260044444444444,0.0353444357120392,0.307133333333333,0.000336650164612069,0.321640843122677,0.3727458,0.319572
"1061",1061,0.0694,0.0128387434483805,0.100044444444444,0.0147198362846505,0.118166666666667,0.0209367300853468,0.2545,0.0104358356956531,0.231477777777778,0.0359461565795219,0.170088888888889,0.0412100431244738,0.304688888888889,0.000982564043089707,0.228483904502513,0.529811601103882,0.258717512
"1062",1062,0.0745444444444444,0.00519382349229694,0.104855555555556,0.00494775170290305,0.122488888888889,0.00788309646500297,0.239955555555556,0.00614439421317638,0.240722222222222,0.0143145441016996,0.185011111111111,0.0155644498381867,0.306266666666667,0.00133333333333333,0.253696788591532,0.319665815105263,0.443527414
"1063",1063,0.0426111111111111,0.00288807680893724,0.0633444444444444,0.00295789381189875,0.0684444444444444,0.0059309191925987,0.197288888888889,0.00990616468495407,0.181288888888889,0.00828364445350583,0.124133333333333,0.00789233101744275,0.300433333333333,0.000581186525805423,0.47538780952381,0.470194661231471,0.1372833
"1064",1064,0.0452,0.00203306009093025,0.0692333333333333,0.00208539897594894,0.073,0.00337111916793881,0.2338,0.00858357604834825,0.193955555555556,0.0112536523563698,0.113711111111111,0.0061489736170526,0.304988888888889,0.000166295883878745,0.363466160546584,0.632689672392665,0.05772816
"1065",1065,0.0917555555555555,0.00325204588976471,0.121422222222222,0.00355051726365422,0.147433333333333,0.0061414800966687,0.263533333333333,0.00433410249583976,0.3006,0.0144927568115939,0.216133333333333,0.0142249389766315,0.302855555555556,0.000125707872218259,0.266176470588235,0.216583333333333,0.527
"1066",1066,0.0315,0.00101871378599574,0.0474111111111111,0.00194447619021707,0.0520666666666667,0.00264952825989835,0.204655555555555,0.0136354204686921,0.172577777777778,0.010372803947265,0.0945,0.00699412451832091,0.301966666666667,0.000323178657161089,0.796694832220944,0.601005721518987,0.0173052
"1067",1067,0.0498,0.00224697327284703,0.0785222222222222,0.00225229649606203,0.0850777777777778,0.00360024004686662,0.234166666666667,0.00779843289100801,0.228,0.00671714224949867,0.154444444444444,0.00533731332978014,0.307366666666667,2e-04,0.23545732600839,0.504562773953394,0.264782364
"1068",1068,0.0456888888888889,0.00140352290441232,0.0573888888888889,0.00156094305145212,0.0674444444444444,0.00214740727964937,0.143455555555556,0.0081408586922336,0.189544444444444,0.00505329619843698,0.132555555555556,0.00565550098205495,0.291077777777778,4.15739709199049e-05,0.744511316280805,0.119736560204301,0.147866697
"1069",1069,0.0466111111111111,0.00463308019558971,0.0626555555555555,0.00450755196213619,0.0732555555555555,0.00709790440296148,0.2322,0.00907205722106195,0.205444444444444,0.0155128700053366,0.126266666666667,0.0158370872742854,0.290622222222222,6.28539360762022e-05,0.508301035955983,0.412873743357216,0.0926198
"1070",1070,0.0629444444444444,0.00344225737016698,0.0868555555555555,0.00457629425799983,0.107011111111111,0.00471674191799665,0.18,0.00508068236886871,0.2757,0.0100343853269091,0.205844444444444,0.00997498104828185,0.302677777777778,0.000198761597990726,0.620136377879955,0.205581474626927,0.17953156
"1071",1071,0.0436,0.0049634217587825,0.0583555555555555,0.00506559442845359,0.0696222222222222,0.0080540918210391,0.158622222222222,0.00747198884393915,0.201888888888889,0.0208910105305525,0.139244444444444,0.0170418511716898,0.293388888888889,0.000152347880033063,0.457364515221282,0.392145010323929,0.163091016
"1072",1072,0.0486777777777778,0.00531763894511627,0.0671777777777778,0.00674714388591824,0.0867444444444444,0.0075708668388341,0.189988888888889,0.00786955377027243,0.233255555555556,0.0168000073486169,0.154188888888889,0.0175397608272331,0.289,0.000282842712474619,0.481890293333333,0.30527368,0.2368872
"1073",1073,0.0559111111111111,0.0042143786795115,0.0777,0.00187142251301576,0.0916777777777777,0.00160608411138395,0.186277777777778,0.00510006051767536,0.236611111111111,0.00449603391753815,0.163411111111111,0.00512844885460702,0.301555555555556,0.000157134840269531,0.407785859414634,0.368226773171039,0.25991376
"1074",1074,0.0556555555555555,0.00394239383316815,0.0792111111111111,0.0023057630428725,0.0989111111111111,0.00409835859947316,0.164777777777778,0.00783138667695263,0.236011111111111,0.00658254331874914,0.173677777777778,0.010901659178286,0.303233333333333,0.000333333333333333,0.484086296296296,0.255750807652534,0.271917
"1075",1075,0.0500666666666667,0.00463345323585864,0.0688333333333333,0.00306666666666667,0.0822888888888889,0.00485465285277823,0.180955555555556,0.00495089466911721,0.220911111111111,0.0150476609067799,0.1444,0.0153786287497365,0.3005,0.000408248290463863,0.594832749020348,0.418576314563698,0.106260126
"1076",1076,0.0493777777777778,0.0032835542320878,0.0685666666666667,0.0055198631222965,0.0809111111111111,0.00650784901218768,0.186755555555556,0.00363779881891721,0.214844444444444,0.0127273206668971,0.137222222222222,0.0128772648733061,0.300277777777778,0.000628539361051782,0.657757608571429,0.396068719098083,0.053816
"1077",1077,0.0526,0.00150775771705315,0.0742,0.00351125175527032,0.0898,0.00331058907144937,0.199922222222222,0.00135135962626626,0.241488888888889,0.00901522717338024,0.161888888888889,0.0107855298581473,0.300888888888889,0.000207869854838475,0.469287251540031,0.400462712072165,0.156866983
"1078",1078,0.0191888888888889,0.00329728657617625,0.0328333333333333,0.00288212884282897,0.0344333333333333,0.0025703436864876,0.208633333333333,0.0050261538199922,0.113177777777778,0.00583852678864531,0.0499111111111111,0.00657815314244296,0.284477777777778,0.000248451997492572,0.393702770144927,0.664438028355739,0.00481068
"1079",1079,0.0175222222222222,0.00253936902826832,0.0313,0.00521749194749951,0.0245,0.00459903371493525,0.215166666666667,0.00716906936467737,0.0973555555555555,0.0125973640197826,0.0385555555555555,0.00644741310933844,0.2842,0,0.307975145869721,0.722643159385875,0.01239776
"1080",1080,0.0747555555555555,0.00528396128993959,0.119566666666667,0.00712569684701472,0.170966666666667,0.0166233436936001,0.238744444444444,0.0216494347429987,0.288811111111111,0.0179942240389921,0.202433333333333,0.00743744281023764,0.302222222222222,0.000342467444604016,0.244903424,0.22980736,0.57863168
"1081",1081,0.0970333333333333,0.00421768762343644,0.147111111111111,0.00681427332792378,0.188055555555556,0.00872520118979906,0.225022222222222,0.0171015774306723,0.252555555555556,0.0294057859427967,0.2168,0.0223796534577479,0.315,0.000188561808316413,0.223,0,0.777
"1082",1082,0.0985111111111111,0.00765483789572814,0.166244444444444,0.0163425899695728,0.223277777777778,0.0220940805434787,0.313633333333333,0.0198136877491855,0.523555555555556,0.0129228575366892,0.434211111111111,0.0188020947086251,0.313844444444444,0.000125707872218259,0.306030948325956,0.0168763210812437,0.678097854
"1083",1083,0.0851,0.0021694853460364,0.132411111111111,0.00430308531287443,0.169366666666667,0.00634385091600082,0.252644444444444,0.00931690352842759,0.410144444444444,0.0118578723134656,0.2863,0.0111402174325479,0.312833333333333,0.000188561808316413,0.734341795782702,0.141694279755849,0.12795
"1084",1084,0.0507111111111111,0.0037334656061224,0.0993111111111111,0.00774416546604159,0.154222222222222,0.016314327566609,0.232855555555556,0.0171252971498055,0.379566666666667,0.0266895734947813,0.298855555555555,0.0223000304489634,0.289977777777778,0.000248451997492572,0.466764848566853,0.0723131227701994,0.467932
"1085",1085,0.026,0.00212289111041209,0.0451666666666667,0.00229007520497569,0.0459333333333333,0.00311840415027373,0.218822222222222,0.0100054182851955,0.189544444444444,0.0106054609739105,0.101477777777778,0.00303819309523787,0.2922,0.000282842712474619,0.458806522790698,0.515597546666667,0.03441376
"1086",1086,0.0281555555555555,0.00351223610668984,0.0440333333333333,0.00188561808316413,0.0388666666666667,0.00179133717900592,0.256533333333333,0.00534249213590645,0.133244444444444,0.00511057968251722,0.0530333333333333,0.00505964425626941,0.293122222222222,0.000198761597990726,1.07354399204153,0.790032087911227,0.02724435
"1087",1087,0.0194777777777778,0.00210754084066282,0.0333,0.00201659779496722,0.0262444444444444,0.00219550607231688,0.252188888888889,0.00754253780522239,0.111666666666667,0.00475628239512986,0.0436,0.00375055551440939,0.2965,0,0.346995931455305,0.839667420137858,0.008482065
"1088",1088,0.0203777777777778,0.00253805602677753,0.0335222222222222,0.00363341827967297,0.0282222222222222,0.0018292547224228,0.2728,0.0118673220792786,0.105433333333333,0.00401275743376325,0.0380111111111111,0.00574464861016939,0.2897,0,0.428645439196158,0.865237461935484,0.00663114
"1089",1089,0.0162333333333333,0.00223208920570443,0.0271888888888889,0.00230479907268119,0.0212333333333333,0.00166666666666667,0.287888888888889,0.013198269620964,0.1071,0.00377800652902206,0.0379888888888889,0.00534923555170778,0.287566666666667,0.000188561808316413,0.472219364291498,0.839544889393605,0.00441142
"1090",1090,0.0170111111111111,0.00292439716273835,0.0274555555555555,0.00340134323502777,0.0253888888888889,0.00198631117873444,0.282366666666667,0.0167577511087324,0.110655555555556,0.00706369609122134,0.0425333333333333,0.00435124503255486,0.286544444444444,0.000356249323155502,0.372591489361702,0.838929361702128,0.008364
"1091",1091,0.0170111111111111,0.00292439716273835,0.0274555555555555,0.00340134323502777,0.0253888888888889,0.00198631117873444,0.282366666666667,0.0167577511087324,0.110655555555556,0.00706369609122134,0.0425333333333333,0.00435124503255486,0.286544444444444,0.000356249323155502,0.556854707904504,0.830930349406495,0.00594513
"1092",1092,0.0203222222222222,0.00200320730484212,0.0304222222222222,0.00250988170494935,0.0285555555555555,0.00207745095468842,0.268933333333333,0.0141191752985474,0.1151,0.00435022349362012,0.0428666666666667,0.00348680050731007,0.288866666666667,0.000298142396999972,0.50423996745348,0.870398619354839,0.00261188
"1093",1093,0.022,0.00175562587763516,0.0354111111111111,0.00249285398442316,0.0321444444444444,0.00236695355590314,0.230011111111111,0.0116649945891728,0.121366666666667,0.00453406856782932,0.0436222222222222,0.00375374709909319,0.289344444444444,0.000125707872218259,0.556788877904504,0.835527099406495,0.00181827
"1094",1094,0.0202333333333333,0.001994993734326,0.0294777777777778,0.000610605851734801,0.0262666666666667,0.00242807651352991,0.239533333333333,0.0107767238889088,0.120111111111111,0.00405392661350121,0.0457111111111111,0.00314269680527356,0.291466666666667,0.000235702260395516,0.475325643380282,0.786498503594267,0.00682452
"1095",1095,0.0225,0.00203415284031898,0.0333666666666667,0.00116809436452902,0.0293555555555556,0.00131581078605223,0.251766666666667,0.00830247620358596,0.129466666666667,0.0046573716956145,0.0523444444444444,0.00347054626219338,0.2922,0.000282842712474619,0.573647201904762,0.851862675979843,0.00433251
"1096",1096,0.0239111111111111,0.00198239162205904,0.0434,0.00178885438199983,0.0361,0.00196299091524473,0.240977777777778,0.00726357392561237,0.125055555555556,0.00436300383556278,0.0446333333333333,0.00401414166831881,0.294477777777778,0.000248451997492572,0.448347454848485,0.794508396539754,0.00685377
"1097",1097,0.0238,0.00321524148047667,0.0371555555555556,0.00424659631315641,0.0322333333333333,0.00235702260395516,0.261133333333333,0.013010337769977,0.1169,0.0053777318638995,0.0429666666666667,0.00461326589546085,0.283544444444444,0.000157134840269531,0.424233123076923,0.871836423572216,0.00145548
"1098",1098,0.0230555555555556,0.00324623238406588,0.0368222222222222,0.00337894716599967,0.0347222222222222,0.00338650189158789,0.267388888888889,0.0170685835150394,0.119633333333333,0.00702202882996708,0.0447444444444444,0.00308080476899971,0.287233333333333,0.000235702260395516,0.595319142857143,0.867460005436014,0.0011592
"1099",1099,0.0197333333333333,0.00186964048831735,0.0345888888888889,0.0027854560545984,0.0321111111111111,0.00390624697530747,0.254455555555555,0.0145396860054062,0.117611111111111,0.00607717852012191,0.0441111111111111,0.00467010455377714,0.2846,0,0.39264909984252,0.851425582502697,0.002109978
"1100",1100,0.0265888888888889,0.0025967691226875,0.0388111111111111,0.00278266237199976,0.0339,0.00353553390593274,0.2507,0.0123374767814709,0.120444444444444,0.00778889681407108,0.0439555555555555,0.00340036308881897,0.2865,0,0.408005377964427,0.826945010247312,0.00474122
"1101",1101,0.0280555555555555,0.00334501656236096,0.0372111111111111,0.00213668717849983,0.0366,0.00178885438199983,0.231822222222222,0.00897970276392217,0.125988888888889,0.00595080656427607,0.0496333333333333,0.00273333333333333,0.290088888888889,0.000207869854838475,0.40924327556962,0.852335099579288,0.00506943
"1102",1102,0.0264888888888889,0.00228640642078079,0.0407111111111111,0.00209626357781039,0.0363222222222222,0.00141482451034101,0.225355555555556,0.00689349308504637,0.125366666666667,0.00543629775981167,0.0508888888888889,0.00344494620001355,0.293522222222222,0.000248451997492572,0.486488070488189,0.843669298746934,0.00465328
"1103",1103,0.0281111111111111,0.00216561227905871,0.0431,0.00132664991614216,0.0456333333333333,0.00240416305603426,0.273922222222222,0.00854163369460643,0.149788888888889,0.00408015371291165,0.0633888888888889,0.00421174137763691,0.296333333333333,0.000235702260395516,0.559136968983498,0.718245502913774,0.001938594
"1104",1104,0.0155777777777778,0.0010962337319485,0.0293888888888889,0.00170127040403761,0.0246111111111111,0.00151396788784706,0.298588888888889,0.0205477462643283,0.112533333333333,0.00593520569708133,0.0431333333333333,0.00296423121005543,0.286522222222222,4.15739709199049e-05,0.442782315741554,0.835526573738527,0.00186327
"1105",1105,0.0231,0.00182878222991269,0.0366222222222222,0.00110028054783794,0.0359666666666667,0.00204178571081514,0.230477777777778,0.00675931912708112,0.138211111111111,0.00345750213125797,0.0591111111111111,0.00405447474182524,0.300722222222222,0.000415739709637124,0.627657402481013,0.727472239952551,0.004850916
"1106",1106,0.0231,0.00182878222991269,0.0366222222222222,0.00110028054783794,0.0359666666666667,0.00204178571081514,0.230477777777778,0.00675931912708112,0.138211111111111,0.00345750213125797,0.0591111111111111,0.00405447474182524,0.300722222222222,0.000415739709637124,0.227383101811448,0.811133214474747,0
"1107",1107,0.0231,0.00182878222991269,0.0366222222222222,0.00110028054783794,0.0359666666666667,0.00204178571081514,0.230477777777778,0.00675931912708112,0.138211111111111,0.00345750213125797,0.0591111111111111,0.00405447474182524,0.300722222222222,0.000415739709637124,0.526477166521739,0.806862537252747,0
"1108",1108,0.0231,0.00182878222991269,0.0366222222222222,0.00110028054783794,0.0359666666666667,0.00204178571081514,0.230477777777778,0.00675931912708112,0.138211111111111,0.00345750213125797,0.0591111111111111,0.00405447474182524,0.300722222222222,0.000415739709637124,0.693925796696035,0.80461857042007,0.00366605
"1109",1109,0.0231,0.00182878222991269,0.0366222222222222,0.00110028054783794,0.0359666666666667,0.00204178571081514,0.230477777777778,0.00675931912708112,0.138211111111111,0.00345750213125797,0.0591111111111111,0.00405447474182524,0.300722222222222,0.000415739709637124,0.293495,0.895055824742268,0.000945
"1110",1110,0.0231,0.00182878222991269,0.0366222222222222,0.00110028054783794,0.0359666666666667,0.00204178571081514,0.230477777777778,0.00675931912708112,0.138211111111111,0.00345750213125797,0.0591111111111111,0.00405447474182524,0.300722222222222,0.000415739709637124,1.01637433566191,0.880396248574179,0.002622504
"1111",1111,0.0190333333333333,0.00124721912892465,0.0299,0,0.0253,0.00408248290463863,0.228488888888889,0.0329013152200619,0.101722222222222,0.0137868518506082,0.0374555555555555,0.00684805099784865,0.286544444444444,0.000125707872218259,0.40199872,0.81768213106383,0
"1112",1112,0.0241666666666667,0.00176320415405843,0.0318333333333333,0.00157621205567159,0.0261,0.00159164485150844,0.161644444444444,0.0120327433937672,0.0771888888888888,0.00585404787674392,0.0314333333333333,0.00312338847336599,0.289422222222222,0.000248451997492572,0.597724848755916,0.546812450574713,0.00102051
"1113",1113,0.0267222222222222,0.00248586125373872,0.0339222222222222,0.00297013945717397,0.0295555555555556,0.00157134840263678,0.267844444444444,0.0161849114308572,0.0883666666666666,0.00454190366354119,0.0314333333333333,0.00621592935752795,0.289811111111111,0.000207869854838475,0.725793907692308,0.757123550060024,0
"1114",1114,0.0225111111111111,0.00120226124397546,0.0284222222222222,0.00286735564502586,0.0254888888888889,0.00228251539824157,0.135288888888889,0.0109180222511471,0.0675555555555555,0.00998833887992627,0.0286888888888889,0.00582283711765712,0.2902,0,0.660570863838725,0.725359052161132,0.035005992
"1115",1115,0.0415,0.00504623071652936,0.0694555555555555,0.00987163288430384,0.0691,0.0144569860083091,0.3047,0.00867435556363955,0.2216,0.0173454444867938,0.139922222222222,0.0253812169298382,0.289433333333333,0.000188561808316413,0.003,0.377,0.62
"1116",1116,0.0728666666666667,0.00296910012555245,0.105555555555556,0.00248332711905755,0.124555555555556,0.00325716683675689,0.174222222222222,0.00228656840302862,0.324033333333333,0.00615882384153916,0.255222222222222,0.0109952290439259,0.2911,0,0.663,0,0.337
"1117",1117,0.0892,0.00272029410174709,0.129255555555556,0.00372830349000454,0.166255555555556,0.0058115041294759,0.233111111111111,0.00853521391314881,0.387066666666667,0.0116100531150091,0.343744444444444,0.00831479419283109,0.291666666666667,0.000235702260395516,0.465,0,0.535
"1118",1118,0.0291333333333333,0.00136707311029399,0.0496555555555556,0.00374969957644343,0.0359333333333333,0.00221560124771785,0.335933333333333,0.00743251116529415,0.167644444444444,0.00543366279391963,0.0794888888888888,0.00470045965706062,0.287677777777778,0.000248451997492572,0.01,0.65,0.34
"1119",1119,0.0582333333333333,0.00193333333333333,0.0820444444444444,0.00374969957644343,0.0975,0.00496521231503078,0.201711111111111,0.0076594813349852,0.285111111111111,0.00802723758274812,0.2004,0.0116911172358429,0.2897,0,0.384,0.277,0.34
"1120",1120,0.121822222222222,0.00208634596991326,0.196,0.00317735039861133,0.268233333333333,0.00346506373197762,0.360511111111111,0.00381675966246173,0.406711111111111,0.00388971419814069,0.286744444444444,0.00386899674366249,0.307244444444444,0.000125707872218259,0.656,0.005,0.338
