"","blue_band_sf_mean","blue_band_sf_sd","green_band_sf_mean","green_band_sf_sd","red_band_sf_mean","red_band_sf_sd","nearinf_band_sf_mean","nearinf_sf_sd","shinf_band_sf_mean","shinf_sf_sd","shinf2_band_sf_mean","shinf2_sf_sd","bright_band_sf_mean","bright_sf_sd","npv","pv","bs"
"1904",0.0665555555555555,0.00165872180449017,0.0970555555555555,0.00177833324655483,0.140233333333333,0.0018178130939248,0.266111111111111,0.00919062861402781,0.332277777777778,0.00668277683099143,0.243177777777778,0.011247101135431,0.310022222222222,0.000329234053106169,0.762367685651377,0.186393415210689,0.05901
"1905",0.0632444444444444,0.00256216536508174,0.0883333333333333,0.00237580395749406,0.1099,0.00403815139224208,0.280166666666667,0.00434766859618143,0.291511111111111,0.0138252944067064,0.171855555555556,0.0130023169825067,0.307588888888889,0.000207869854838475,0.625533663060278,0.352735918367347,0.03882
"1906",0.0821666666666666,0.000829993306532582,0.1235,0.00101543641411519,0.165,0.00148623312064053,0.236155555555556,0.00174363038330435,0.359,0.00452695629903066,0.247277777777778,0.00218264761637793,0.311777777777778,0.000131468439610443,0.986,0.003,0.01
"1907",0.0693555555555555,0.00106782344682069,0.0943444444444444,0.00115576921101731,0.127855555555556,0.00368091507678035,0.242622222222222,0.00722076908458066,0.319711111111111,0.00952860540623137,0.196222222222222,0.00747808320327195,0.309233333333333,0.000188561808316413,0.709881452566096,0.305587956521739,0.043081
"1908",0.0776111111111111,0.00121421620301099,0.107033333333333,0.00128668393770792,0.146355555555556,0.00216133246509953,0.221911111111111,0.00293425911316791,0.371166666666667,0.00838848416978102,0.252511111111111,0.00804479741398737,0.308711111111111,0.000392837100668559,0.869800161016949,0.0530063627152989,0.078352
"1909",0.0755,0.00173781471969828,0.107433333333333,0.00153260852434302,0.149388888888889,0.00238534621034536,0.2504,0.00337144874893074,0.358355555555555,0.00571238636864605,0.243311111111111,0.00698958661064111,0.309888888888889,0.000207869854838475,0.672002471571906,0.140738731958763,0.191958
"1910",0.0789777777777778,0.00379173890855076,0.111877777777778,0.00326080350621949,0.148888888888889,0.00599656280148035,0.191622222222222,0.00590626367657967,0.278422222222222,0.0120835772644598,0.226355555555556,0.011928221541194,0.314644444444444,0.000349955905514264,0.783,0,0.217
"1911",0.0714444444444444,0.00160562283596049,0.0957333333333333,0.0014290634073484,0.128733333333333,0.00418515896419187,0.2599,0.00460024153955227,0.318055555555555,0.010290352667654,0.189833333333333,0.00658364978142401,0.3077,0,0.708794775025457,0.366323317673888,0.0384846
"1912",0.0813555555555555,0.00431176970914393,0.106444444444444,0.00346862480310153,0.147022222222222,0.00552907020067127,0.228944444444444,0.00469896232306475,0.414011111111111,0.00247944637388975,0.269488888888889,0.00710796805539686,0.310844444444444,0.000283278861869513,0.93,0.007,0.063
"1913",0.0742555555555555,0.00196305380642339,0.116511111111111,0.00181318899207632,0.1759,0.00445495978283381,0.235155555555555,0.00469281036648662,0.312166666666667,0.00940236376899152,0.245033333333333,0.00505195231788882,0.313777777777778,0.000421051007139996,0.323028,0.005991,0.671978
